,Date,game_time,stadium_name,HomeTeam,VisitingTeam,BallParkID,NumberofGames,cnt
920,20230607,2023-03-13 18:05:00,Citizens Bank Park,PHI,DET,PHI13,0.0,1
921,20230607,2023-03-13 18:38:00,Angel Stadium,ANA,CHN,ANA01,0.0,1
922,20230607,2023-03-13 18:40:00,Coors Field,COL,SFN,DEN02,0.0,1
923,20230607,2023-03-13 18:40:00,loanDepot park,MIA,KCA,NYC16,0.0,1
924,20230607,2023-03-13 18:40:00,American Family Field,MIL,BAL,MIL06,0.0,1
925,20230607,2023-03-13 18:40:00,Tropicana Field,TBA,MIN,SEA03,0.0,1
926,20230607,2023-03-13 19:05:00,Yankee Stadium,NYA,CHA,CHI11,0.0,1
927,20230607,2023-03-13 19:05:00,Globe Life Field,TEX,SLN,ARL02,0.0,1
928,20230607,2023-03-13 19:05:00,Nationals Park,WAS,ARI,WIL02,0.0,1
929,20230607,2023-03-13 19:07:00,Rogers Centre,TOR,HOU,CLE08,0.0,1
930,20230607,2023-03-13 19:10:00,Great American Ball Park,CIN,LAN,CIN09,0.0,1
931,20230607,2023-03-13 19:10:00,Progressive Field,CLE,BOS,PIT08,0.0,1
932,20230607,2023-03-13 19:20:00,Truist Park,ATL,NYN,STP01,0.0,1
933,20230608,2023-03-13 12:35:00,Great American Ball Park,CIN,LAN,CIN09,0.0,1
934,20230608,2023-03-13 13:05:00,Nationals Park,WAS,ARI,WIL02,0.0,1
935,20230608,2023-03-13 13:10:00,Coors Field,COL,SFN,DEN02,0.0,1
936,20230608,2023-03-13 13:10:00,American Family Field,MIL,BAL,MIL06,0.0,1
937,20230608,2023-03-13 13:10:00,Tropicana Field,TBA,MIN,SEA03,0.0,1
938,20230608,2023-03-13 18:38:00,Angel Stadium,ANA,CHN,ANA01,0.0,1
939,20230608,2023-03-13 19:05:00,Yankee Stadium,NYA,CHA,CHI11,0.0,1
940,20230608,2023-03-13 19:07:00,Rogers Centre,TOR,HOU,CLE08,0.0,1
941,20230608,2023-03-13 19:10:00,Progressive Field,CLE,BOS,PIT08,0.0,1
942,20230608,2023-03-13 19:20:00,Truist Park,ATL,NYN,STP01,0.0,1
943,20230609,2023-03-13 18:38:00,Angel Stadium,ANA,SEA,ANA01,0.0,1
944,20230609,2023-03-13 18:40:00,Coors Field,COL,SDN,DEN02,0.0,1
945,20230609,2023-03-13 18:40:00,Comerica Park,DET,ARI,DET05,0.0,1
946,20230609,2023-03-13 18:40:00,Tropicana Field,TBA,TEX,SEA03,0.0,1
947,20230609,2023-03-13 19:05:00,Yankee Stadium,NYA,BOS,CHI11,0.0,1
948,20230609,2023-03-13 19:05:00,Oriole Park at Camden Yards,BAL,KCA,SFO03,0.0,1
949,20230609,2023-03-13 19:05:00,Citizens Bank Park,PHI,LAN,PHI13,0.0,1
950,20230609,2023-03-13 19:05:00,PNC Park,PIT,NYN,BAL12,0.0,1
951,20230609,2023-03-13 19:07:00,Rogers Centre,TOR,MIN,CLE08,0.0,1
952,20230609,2023-03-13 19:10:00,Guaranteed Rate Field,CHA,MIA,CHI12,0.0,1
953,20230609,2023-03-13 19:10:00,American Family Field,MIL,OAK,MIL06,0.0,1
954,20230609,2023-03-13 19:10:00,Progressive Field,CLE,HOU,PIT08,0.0,1
955,20230609,2023-03-13 19:15:00,Busch Stadium,SLN,CIN,STL09,0.0,1
956,20230609,2023-03-13 19:15:00,Oracle Park,SFN,CHN,OAK01,0.0,1
957,20230609,2023-03-13 19:20:00,Truist Park,ATL,WAS,STP01,0.0,1
958,20230610,2023-03-13 13:10:00,Guaranteed Rate Field,CHA,MIA,CHI12,0.0,1
959,20230610,2023-03-13 13:10:00,Coors Field,COL,SDN,DEN02,0.0,1
960,20230610,2023-03-13 13:10:00,Comerica Park,DET,ARI,DET05,0.0,1
961,20230610,2023-03-13 13:15:00,Busch Stadium,SLN,CIN,STL09,0.0,1
962,20230610,2023-03-13 15:07:00,Rogers Centre,TOR,MIN,CLE08,0.0,1
963,20230610,2023-03-13 15:10:00,American Family Field,MIL,OAK,MIL06,0.0,1
964,20230610,2023-03-13 16:05:00,Oriole Park at Camden Yards,BAL,KCA,SFO03,0.0,1
965,20230610,2023-03-13 16:05:00,Citizens Bank Park,PHI,LAN,PHI13,0.0,1
966,20230610,2023-03-13 16:05:00,PNC Park,PIT,NYN,BAL12,0.0,1
967,20230610,2023-03-13 16:10:00,Truist Park,ATL,WAS,STP01,0.0,1
968,20230610,2023-03-13 16:10:00,Tropicana Field,TBA,TEX,SEA03,0.0,1
969,20230610,2023-03-13 16:35:00,Oracle Park,SFN,CHN,OAK01,0.0,1
970,20230610,2023-03-13 18:10:00,Progressive Field,CLE,HOU,PIT08,0.0,1
971,20230610,2023-03-13 19:07:00,Angel Stadium,ANA,SEA,ANA01,0.0,1
972,20230610,2023-03-13 19:35:00,Yankee Stadium,NYA,BOS,CHI11,0.0,1
973,20230611,2023-03-13 11:35:00,Comerica Park,DET,ARI,DET05,0.0,1
974,20230611,2023-03-13 13:05:00,Oracle Park,SFN,CHN,OAK01,0.0,1
975,20230611,2023-03-13 13:07:00,Angel Stadium,ANA,SEA,ANA01,0.0,1
976,20230611,2023-03-13 13:10:00,Guaranteed Rate Field,CHA,MIA,CHI12,0.0,1
977,20230611,2023-03-13 13:10:00,Coors Field,COL,SDN,DEN02,0.0,1
978,20230611,2023-03-13 13:10:00,American Family Field,MIL,OAK,MIL06,0.0,1
979,20230611,2023-03-13 13:15:00,Busch Stadium,SLN,CIN,STL09,0.0,1
980,20230611,2023-03-13 13:30:00,Truist Park,ATL,WAS,STP01,0.0,1
981,20230611,2023-03-13 13:35:00,Yankee Stadium,NYA,BOS,CHI11,0.0,1
982,20230611,2023-03-13 13:35:00,Oriole Park at Camden Yards,BAL,KCA,SFO03,0.0,1
983,20230611,2023-03-13 13:35:00,Citizens Bank Park,PHI,LAN,PHI13,0.0,1
984,20230611,2023-03-13 13:35:00,PNC Park,PIT,NYN,BAL12,0.0,1
985,20230611,2023-03-13 13:37:00,Rogers Centre,TOR,MIN,CLE08,0.0,1
986,20230611,2023-03-13 13:40:00,Progressive Field,CLE,HOU,PIT08,0.0,1
987,20230611,2023-03-13 13:40:00,Tropicana Field,TBA,TEX,SEA03,0.0,1
988,20230612,2023-03-13 18:40:00,Oakland Coliseum,OAK,TBA,WAS11,0.0,1
989,20230612,2023-03-13 18:40:00,Chase Field,ARI,PHI,PHO01,0.0,1
990,20230612,2023-03-13 18:40:00,Comerica Park,DET,ATL,DET05,0.0,1
991,20230612,2023-03-13 18:40:00,TMobile Park,SEA,MIA,TOR02,0.0,1
992,20230612,2023-03-13 18:45:00,Busch Stadium,SLN,SFN,STL09,0.0,1
993,20230612,2023-03-13 19:05:00,Globe Life Field,TEX,ANA,ARL02,0.0,1
994,20230612,2023-03-13 19:10:00,Fenway Park,BOS,COL,BOS07,0.0,1
995,20230612,2023-03-13 19:10:00,Kauffman Stadium,KCA,CIN,KAN06,0.0,1
996,20230613,2023-03-13 18:40:00,Target Field,MIN,MIL,MIN04,0.0,1
997,20230613,2023-03-13 18:40:00,Oakland Coliseum,OAK,TBA,WAS11,0.0,1
998,20230613,2023-03-13 18:40:00,Chase Field,ARI,PHI,PHO01,0.0,1
999,20230613,2023-03-13 18:40:00,Petco Park,SDN,CLE,SAN02,0.0,1
1000,20230613,2023-03-13 18:40:00,Comerica Park,DET,ATL,DET05,0.0,1
1001,20230613,2023-03-13 18:40:00,TMobile Park,SEA,MIA,TOR02,0.0,1
1002,20230613,2023-03-13 18:45:00,Busch Stadium,SLN,SFN,STL09,0.0,1
1003,20230613,2023-03-13 19:05:00,Globe Life Field,TEX,ANA,ARL02,0.0,1
1004,20230613,2023-03-13 19:05:00,Oriole Park at Camden Yards,BAL,TOR,SFO03,0.0,1
1005,20230613,2023-03-13 19:05:00,Wrigley Field,CHN,PIT,ATL03,0.0,1
1006,20230613,2023-03-13 19:10:00,Fenway Park,BOS,COL,BOS07,0.0,1
1007,20230613,2023-03-13 19:10:00,Dodger Stadium,LAN,CHA,LOS03,0.0,1
1008,20230613,2023-03-13 19:10:00,Citi Field,NYN,NYA,NYC20,0.0,1
1009,20230613,2023-03-13 19:10:00,Kauffman Stadium,KCA,CIN,KAN06,0.0,1
1010,20230613,2023-03-13 19:10:00,Minute Maid Park,HOU,WAS,LON01,0.0,1
1011,20230614,2023-03-13 12:10:00,Target Field,MIN,MIL,MIN04,0.0,1
1012,20230614,2023-03-13 12:15:00,Busch Stadium,SLN,SFN,STL09,0.0,1
1013,20230614,2023-03-13 13:10:00,Comerica Park,DET,ATL,DET05,0.0,1
1014,20230614,2023-03-13 18:40:00,Oakland Coliseum,OAK,TBA,WAS11,0.0,1
1015,20230614,2023-03-13 18:40:00,Chase Field,ARI,PHI,PHO01,0.0,1
1016,20230614,2023-03-13 18:40:00,Petco Park,SDN,CLE,SAN02,0.0,1
1017,20230614,2023-03-13 18:40:00,TMobile Park,SEA,MIA,TOR02,0.0,1
1018,20230614,2023-03-13 19:05:00,Globe Life Field,TEX,ANA,ARL02,0.0,1
1019,20230614,2023-03-13 19:05:00,Oriole Park at Camden Yards,BAL,TOR,SFO03,0.0,1
1020,20230614,2023-03-13 19:05:00,Wrigley Field,CHN,PIT,ATL03,0.0,1
1021,20230614,2023-03-13 19:10:00,Fenway Park,BOS,COL,BOS07,0.0,1
1022,20230614,2023-03-13 19:10:00,Dodger Stadium,LAN,CHA,LOS03,0.0,1
1023,20230614,2023-03-13 19:10:00,Citi Field,NYN,NYA,NYC20,0.0,1
1024,20230614,2023-03-13 19:10:00,Kauffman Stadium,KCA,CIN,KAN06,0.0,1
1025,20230614,2023-03-13 19:10:00,Minute Maid Park,HOU,WAS,LON01,0.0,1
1026,20230615,2023-03-13 12:37:00,Oakland Coliseum,OAK,TBA,WAS11,0.0,1
1027,20230615,2023-03-13 12:40:00,Chase Field,ARI,PHI,PHO01,0.0,1
1028,20230615,2023-03-13 13:05:00,Oriole Park at Camden Yards,BAL,TOR,SFO03,0.0,1
1029,20230615,2023-03-13 17:40:00,Petco Park,SDN,CLE,SAN02,0.0,1
1030,20230615,2023-03-13 18:10:00,Target Field,MIN,DET,MIN04,0.0,1
1031,20230615,2023-03-13 19:05:00,Globe Life Field,TEX,ANA,ARL02,0.0,1
1032,20230615,2023-03-13 19:05:00,Wrigley Field,CHN,PIT,ATL03,0.0,1
1033,20230615,2023-03-13 19:10:00,Dodger Stadium,LAN,CHA,LOS03,0.0,1
1034,20230615,2023-03-13 19:10:00,Minute Maid Park,HOU,WAS,LON01,0.0,1
1035,20230615,2023-03-13 19:20:00,Truist Park,ATL,COL,STP01,0.0,1
1036,20230616,2023-03-13 13:20:00,Wrigley Field,CHN,BAL,ATL03,0.0,1
1037,20230616,2023-03-13 18:40:00,Oakland Coliseum,OAK,PHI,WAS11,0.0,1
1038,20230616,2023-03-13 18:40:00,Chase Field,ARI,CLE,PHO01,0.0,1
1039,20230616,2023-03-13 18:40:00,Petco Park,SDN,TBA,SAN02,0.0,1
1040,20230616,2023-03-13 19:05:00,Globe Life Field,TEX,TOR,ARL02,0.0,1
1041,20230616,2023-03-13 19:05:00,Nationals Park,WAS,MIA,WIL02,0.0,1
1042,20230616,2023-03-13 19:10:00,Target Field,MIN,DET,MIN04,0.0,1
1043,20230616,2023-03-13 19:10:00,Fenway Park,BOS,NYA,BOS07,0.0,1
1044,20230616,2023-03-13 19:10:00,Dodger Stadium,LAN,SFN,LOS03,0.0,1
1045,20230616,2023-03-13 19:10:00,Citi Field,NYN,SLN,NYC20,0.0,1
1046,20230616,2023-03-13 19:10:00,Kauffman Stadium,KCA,ANA,KAN06,0.0,1
1047,20230616,2023-03-13 19:10:00,American Family Field,MIL,PIT,MIL06,0.0,1
1048,20230616,2023-03-13 19:10:00,TMobile Park,SEA,CHA,TOR02,0.0,1
1049,20230616,2023-03-13 19:10:00,Minute Maid Park,HOU,CIN,LON01,0.0,1
1050,20230616,2023-03-13 19:20:00,Truist Park,ATL,COL,STP01,0.0,1
1051,20230617,2023-03-13 13:07:00,Oakland Coliseum,OAK,PHI,WAS11,0.0,1
1052,20230617,2023-03-13 13:10:00,Target Field,MIN,DET,MIN04,0.0,1
1053,20230617,2023-03-13 13:10:00,TMobile Park,SEA,CHA,TOR02,0.0,1
1054,20230617,2023-03-13 13:20:00,Wrigley Field,CHN,BAL,ATL03,0.0,1
1055,20230617,2023-03-13 15:05:00,Globe Life Field,TEX,TOR,ARL02,0.0,1
1056,20230617,2023-03-13 15:10:00,Kauffman Stadium,KCA,ANA,KAN06,0.0,1
1057,20230617,2023-03-13 15:10:00,American Family Field,MIL,PIT,MIL06,0.0,1
1058,20230617,2023-03-13 15:10:00,Minute Maid Park,HOU,CIN,LON01,0.0,1
1059,20230617,2023-03-13 16:05:00,Nationals Park,WAS,MIA,WIL02,0.0,1
1060,20230617,2023-03-13 16:10:00,Citi Field,NYN,SLN,NYC20,0.0,1
1061,20230617,2023-03-13 16:10:00,Truist Park,ATL,COL,STP01,0.0,1
1062,20230617,2023-03-13 16:15:00,Petco Park,SDN,TBA,SAN02,0.0,1
1063,20230617,2023-03-13 18:10:00,Dodger Stadium,LAN,SFN,LOS03,0.0,1
1064,20230617,2023-03-13 19:10:00,Chase Field,ARI,CLE,PHO01,0.0,1
1065,20230617,2023-03-13 19:15:00,Fenway Park,BOS,NYA,BOS07,0.0,1
1066,20230618,2023-03-13 12:05:00,Wrigley Field,CHN,BAL,ATL03,0.0,1
1067,20230618,2023-03-13 13:07:00,Oakland Coliseum,OAK,PHI,WAS11,0.0,1
1068,20230618,2023-03-13 13:10:00,Target Field,MIN,DET,MIN04,0.0,1
1069,20230618,2023-03-13 13:10:00,Chase Field,ARI,CLE,PHO01,0.0,1
1070,20230618,2023-03-13 13:10:00,Dodger Stadium,LAN,SFN,LOS03,0.0,1
1071,20230618,2023-03-13 13:10:00,Petco Park,SDN,TBA,SAN02,0.0,1
1072,20230618,2023-03-13 13:10:00,Kauffman Stadium,KCA,ANA,KAN06,0.0,1
1073,20230618,2023-03-13 13:10:00,American Family Field,MIL,PIT,MIL06,0.0,1
1074,20230618,2023-03-13 13:10:00,TMobile Park,SEA,CHA,TOR02,0.0,1
1075,20230618,2023-03-13 13:10:00,Minute Maid Park,HOU,CIN,LON01,0.0,1
1076,20230618,2023-03-13 13:30:00,Truist Park,ATL,COL,STP01,0.0,1
1077,20230618,2023-03-13 13:35:00,Globe Life Field,TEX,TOR,ARL02,0.0,1
1078,20230618,2023-03-13 13:35:00,Nationals Park,WAS,MIA,WIL02,0.0,1
1079,20230618,2023-03-13 13:40:00,Citi Field,NYN,SLN,NYC20,0.0,1
1080,20230618,2023-03-13 19:08:00,Fenway Park,BOS,NYA,BOS07,0.0,1
1081,20230619,2023-03-13 16:05:00,Nationals Park,WAS,SLN,WIL02,0.0,1
1082,20230619,2023-03-13 18:40:00,Target Field,MIN,BOS,MIN04,0.0,1
1083,20230619,2023-03-13 18:40:00,loanDepot park,MIA,TOR,NYC16,0.0,1
1084,20230619,2023-03-13 18:40:00,Comerica Park,DET,KCA,DET05,0.0,1
1085,20230619,2023-03-13 18:45:00,Oracle Park,SFN,SDN,OAK01,0.0,1
1086,20230619,2023-03-13 19:05:00,PNC Park,PIT,CHN,BAL12,0.0,1
1087,20230619,2023-03-13 19:10:00,Guaranteed Rate Field,CHA,TEX,CHI12,0.0,1
1088,20230619,2023-03-13 19:10:00,Great American Ball Park,CIN,COL,CIN09,0.0,1
1089,20230619,2023-03-13 19:10:00,American Family Field,MIL,ARI,MIL06,0.0,1
1090,20230619,2023-03-13 19:10:00,Minute Maid Park,HOU,NYN,LON01,0.0,1
1091,20230620,2023-03-13 18:40:00,Target Field,MIN,BOS,MIN04,0.0,1
1092,20230620,2023-03-13 18:40:00,Citizens Bank Park,PHI,ATL,PHI13,0.0,1
1093,20230620,2023-03-13 18:40:00,loanDepot park,MIA,TOR,NYC16,0.0,1
1094,20230620,2023-03-13 18:40:00,Comerica Park,DET,KCA,DET05,0.0,1
1095,20230620,2023-03-13 18:40:00,Tropicana Field,TBA,BAL,SEA03,0.0,1
1096,20230620,2023-03-13 18:45:00,Oracle Park,SFN,SDN,OAK01,0.0,1
1097,20230620,2023-03-13 19:05:00,Yankee Stadium,NYA,SEA,CHI11,0.0,1
1098,20230620,2023-03-13 19:05:00,PNC Park,PIT,CHN,BAL12,0.0,1
1099,20230620,2023-03-13 19:05:00,Nationals Park,WAS,SLN,WIL02,0.0,1
1100,20230620,2023-03-13 19:05:00,Angel Stadium,ANA,LAN,ANA01,0.0,1
1101,20230620,2023-03-13 19:10:00,Guaranteed Rate Field,CHA,TEX,CHI12,0.0,1
1102,20230620,2023-03-13 19:10:00,Great American Ball Park,CIN,COL,CIN09,0.0,1
1103,20230620,2023-03-13 19:10:00,American Family Field,MIL,ARI,MIL06,0.0,1
1104,20230620,2023-03-13 19:10:00,Progressive Field,CLE,OAK,PIT08,0.0,1
1105,20230620,2023-03-13 19:10:00,Minute Maid Park,HOU,NYN,LON01,0.0,1
1106,20230621,2023-03-13 12:10:00,loanDepot park,MIA,TOR,NYC16,0.0,1
1107,20230621,2023-03-13 12:10:00,Tropicana Field,TBA,BAL,SEA03,0.0,1
1108,20230621,2023-03-13 12:35:00,Great American Ball Park,CIN,COL,CIN09,0.0,1
1109,20230621,2023-03-13 12:35:00,PNC Park,PIT,CHN,BAL12,0.0,1
1110,20230621,2023-03-13 13:05:00,Nationals Park,WAS,SLN,WIL02,0.0,1
1111,20230621,2023-03-13 13:10:00,Comerica Park,DET,KCA,DET05,0.0,1
1112,20230621,2023-03-13 13:10:00,American Family Field,MIL,ARI,MIL06,0.0,1
1113,20230621,2023-03-13 13:10:00,Minute Maid Park,HOU,NYN,LON01,0.0,1
1114,20230621,2023-03-13 18:38:00,Angel Stadium,ANA,LAN,ANA01,0.0,1
1115,20230621,2023-03-13 18:40:00,Target Field,MIN,BOS,MIN04,0.0,1
1116,20230621,2023-03-13 18:40:00,Citizens Bank Park,PHI,ATL,PHI13,0.0,1
1117,20230621,2023-03-13 18:45:00,Oracle Park,SFN,SDN,OAK01,0.0,1
1118,20230621,2023-03-13 19:05:00,Yankee Stadium,NYA,SEA,CHI11,0.0,1
1119,20230621,2023-03-13 19:10:00,Guaranteed Rate Field,CHA,TEX,CHI12,0.0,1
1120,20230621,2023-03-13 19:10:00,Progressive Field,CLE,OAK,PIT08,0.0,1
1121,20230622,2023-03-13 12:10:00,Target Field,MIN,BOS,MIN04,0.0,1
1122,20230622,2023-03-13 12:45:00,Oracle Park,SFN,SDN,OAK01,0.0,1
1123,20230622,2023-03-13 13:05:00,Citizens Bank Park,PHI,ATL,PHI13,0.0,1
1124,20230622,2023-03-13 13:10:00,Progressive Field,CLE,OAK,PIT08,0.0,1
1125,20230622,2023-03-13 18:40:00,loanDepot park,MIA,PIT,NYC16,0.0,1
1126,20230622,2023-03-13 18:40:00,Tropicana Field,TBA,KCA,SEA03,0.0,1
1127,20230622,2023-03-13 19:05:00,Yankee Stadium,NYA,SEA,CHI11,0.0,1
1128,20230623,2023-03-13 18:40:00,Coors Field,COL,ANA,DEN02,0.0,1
1129,20230623,2023-03-13 18:40:00,Great American Ball Park,CIN,ATL,CIN09,0.0,1
1130,20230623,2023-03-13 18:40:00,Petco Park,SDN,WAS,SAN02,0.0,1
1131,20230623,2023-03-13 18:40:00,loanDepot park,MIA,PIT,NYC16,0.0,1
1132,20230623,2023-03-13 18:40:00,Comerica Park,DET,MIN,DET05,0.0,1
1133,20230623,2023-03-13 18:40:00,Tropicana Field,TBA,KCA,SEA03,0.0,1
1134,20230623,2023-03-13 19:05:00,Yankee Stadium,NYA,TEX,CHI11,0.0,1
1135,20230623,2023-03-13 19:05:00,Oriole Park at Camden Yards,BAL,SEA,SFO03,0.0,1
1136,20230623,2023-03-13 19:05:00,Citizens Bank Park,PHI,NYN,PHI13,0.0,1
1137,20230623,2023-03-13 19:07:00,Rogers Centre,TOR,OAK,CLE08,0.0,1
1138,20230623,2023-03-13 19:10:00,Guaranteed Rate Field,CHA,BOS,CHI12,0.0,1
1139,20230623,2023-03-13 19:10:00,Dodger Stadium,LAN,HOU,LOS03,0.0,1
1140,20230623,2023-03-13 19:10:00,Progressive Field,CLE,MIL,PIT08,0.0,1
1141,20230623,2023-03-13 19:15:00,Oracle Park,SFN,ARI,OAK01,0.0,1
1142,20230624,2023-03-13 13:05:00,Oracle Park,SFN,ARI,OAK01,0.0,1
1143,20230624,2023-03-13 15:10:00,Guaranteed Rate Field,CHA,BOS,CHI12,0.0,1
1144,20230624,2023-03-13 16:05:00,Yankee Stadium,NYA,TEX,CHI11,0.0,1
1145,20230624,2023-03-13 16:05:00,Oriole Park at Camden Yards,BAL,SEA,SFO03,0.0,1
1146,20230624,2023-03-13 16:05:00,Citizens Bank Park,PHI,NYN,PHI13,0.0,1
1147,20230624,2023-03-13 16:07:00,Rogers Centre,TOR,OAK,CLE08,0.0,1
1148,20230624,2023-03-13 16:10:00,Great American Ball Park,CIN,ATL,CIN09,0.0,1
1149,20230624,2023-03-13 16:10:00,loanDepot park,MIA,PIT,NYC16,0.0,1
1150,20230624,2023-03-13 16:10:00,Progressive Field,CLE,MIL,PIT08,0.0,1
1151,20230624,2023-03-13 16:10:00,Tropicana Field,TBA,KCA,SEA03,0.0,1
1152,20230624,2023-03-13 16:15:00,Dodger Stadium,LAN,HOU,LOS03,0.0,1
1153,20230624,2023-03-13 17:40:00,Petco Park,SDN,WAS,SAN02,0.0,1
1154,20230624,2023-03-13 18:10:00,London Stadium,SLN,CHN,MIA02,0.0,1
1155,20230624,2023-03-13 19:10:00,Coors Field,COL,ANA,DEN02,0.0,1
1156,20230624,2023-03-13 19:15:00,Comerica Park,DET,MIN,DET05,0.0,1
1157,20230625,2023-03-13 13:05:00,Oracle Park,SFN,ARI,OAK01,0.0,1
1158,20230625,2023-03-13 13:10:00,Guaranteed Rate Field,CHA,BOS,CHI12,0.0,1
1159,20230625,2023-03-13 13:10:00,Coors Field,COL,ANA,DEN02,0.0,1
1160,20230625,2023-03-13 13:10:00,Dodger Stadium,LAN,HOU,LOS03,0.0,1
1161,20230625,2023-03-13 13:10:00,Petco Park,SDN,WAS,SAN02,0.0,1
1162,20230625,2023-03-13 13:35:00,Yankee Stadium,NYA,TEX,CHI11,0.0,1
1163,20230625,2023-03-13 13:35:00,Oriole Park at Camden Yards,BAL,SEA,SFO03,0.0,1
1164,20230625,2023-03-13 13:35:00,Citizens Bank Park,PHI,NYN,PHI13,0.0,1
1165,20230625,2023-03-13 13:37:00,Rogers Centre,TOR,OAK,CLE08,0.0,1
1166,20230625,2023-03-13 13:40:00,Great American Ball Park,CIN,ATL,CIN09,0.0,1
1167,20230625,2023-03-13 13:40:00,loanDepot park,MIA,PIT,NYC16,0.0,1
1168,20230625,2023-03-13 13:40:00,Comerica Park,DET,MIN,DET05,0.0,1
1169,20230625,2023-03-13 13:40:00,Progressive Field,CLE,MIL,PIT08,0.0,1
1170,20230625,2023-03-13 13:40:00,Tropicana Field,TBA,KCA,SEA03,0.0,1
1171,20230625,2023-03-13 15:10:00,London Stadium,SLN,CHN,MIA02,0.0,1
1172,20230626,2023-03-13 18:38:00,Angel Stadium,ANA,CHA,ANA01,0.0,1
1173,20230626,2023-03-13 18:40:00,TMobile Park,SEA,WAS,TOR02,0.0,1
1174,20230626,2023-03-13 19:05:00,Globe Life Field,TEX,DET,ARL02,0.0,1
1175,20230626,2023-03-13 19:05:00,Oriole Park at Camden Yards,BAL,CIN,SFO03,0.0,1
1176,20230626,2023-03-13 19:10:00,Citi Field,NYN,MIL,NYC20,0.0,1
1177,20230626,2023-03-13 19:20:00,Truist Park,ATL,MIN,STP01,0.0,1
1178,20230627,2023-03-13 18:38:00,Angel Stadium,ANA,CHA,ANA01,0.0,1
1179,20230627,2023-03-13 18:40:00,Oakland Coliseum,OAK,NYA,WAS11,0.0,1
1180,20230627,2023-03-13 18:40:00,Coors Field,COL,LAN,DEN02,0.0,1
1181,20230627,2023-03-13 18:40:00,Chase Field,ARI,TBA,PHO01,0.0,1
1182,20230627,2023-03-13 18:40:00,TMobile Park,SEA,WAS,TOR02,0.0,1
1183,20230627,2023-03-13 18:45:00,Busch Stadium,SLN,HOU,STL09,0.0,1
1184,20230627,2023-03-13 19:05:00,Globe Life Field,TEX,DET,ARL02,0.0,1
1185,20230627,2023-03-13 19:05:00,Oriole Park at Camden Yards,BAL,CIN,SFO03,0.0,1
1186,20230627,2023-03-13 19:05:00,Wrigley Field,CHN,PHI,ATL03,0.0,1
1187,20230627,2023-03-13 19:05:00,PNC Park,PIT,SDN,BAL12,0.0,1
1188,20230627,2023-03-13 19:07:00,Rogers Centre,TOR,SFN,CLE08,0.0,1
1189,20230627,2023-03-13 19:10:00,Fenway Park,BOS,MIA,BOS07,0.0,1
1190,20230627,2023-03-13 19:10:00,Citi Field,NYN,MIL,NYC20,0.0,1
1191,20230627,2023-03-13 19:10:00,Kauffman Stadium,KCA,CLE,KAN06,0.0,1
1192,20230627,2023-03-13 19:20:00,Truist Park,ATL,MIN,STP01,0.0,1
1193,20230628,2023-03-13 12:20:00,Truist Park,ATL,MIN,STP01,0.0,1
1194,20230628,2023-03-13 13:10:00,TMobile Park,SEA,WAS,TOR02,0.0,1
1195,20230628,2023-03-13 18:38:00,Angel Stadium,ANA,CHA,ANA01,0.0,1
1196,20230628,2023-03-13 18:40:00,Oakland Coliseum,OAK,NYA,WAS11,0.0,1
1197,20230628,2023-03-13 18:40:00,Coors Field,COL,LAN,DEN02,0.0,1
1198,20230628,2023-03-13 18:40:00,Chase Field,ARI,TBA,PHO01,0.0,1
1199,20230628,2023-03-13 18:45:00,Busch Stadium,SLN,HOU,STL09,0.0,1
1200,20230628,2023-03-13 19:05:00,Globe Life Field,TEX,DET,ARL02,0.0,1
1201,20230628,2023-03-13 19:05:00,Oriole Park at Camden Yards,BAL,CIN,SFO03,0.0,1
1202,20230628,2023-03-13 19:05:00,Wrigley Field,CHN,PHI,ATL03,0.0,1
1203,20230628,2023-03-13 19:05:00,PNC Park,PIT,SDN,BAL12,0.0,1
1204,20230628,2023-03-13 19:07:00,Rogers Centre,TOR,SFN,CLE08,0.0,1
1205,20230628,2023-03-13 19:10:00,Fenway Park,BOS,MIA,BOS07,0.0,1
1206,20230628,2023-03-13 19:10:00,Citi Field,NYN,MIL,NYC20,0.0,1
1207,20230628,2023-03-13 19:10:00,Kauffman Stadium,KCA,CLE,KAN06,0.0,1
1208,20230629,2023-03-13 12:35:00,PNC Park,PIT,SDN,BAL12,0.0,1
1209,20230629,2023-03-13 12:37:00,Oakland Coliseum,OAK,NYA,WAS11,0.0,1
1210,20230629,2023-03-13 12:40:00,Chase Field,ARI,TBA,PHO01,0.0,1
1211,20230629,2023-03-13 13:05:00,Globe Life Field,TEX,DET,ARL02,0.0,1
1212,20230629,2023-03-13 13:07:00,Angel Stadium,ANA,CHA,ANA01,0.0,1
1213,20230629,2023-03-13 13:10:00,Kauffman Stadium,KCA,CLE,KAN06,0.0,1
1214,20230629,2023-03-13 18:10:00,Fenway Park,BOS,MIA,BOS07,0.0,1
1215,20230629,2023-03-13 18:15:00,Busch Stadium,SLN,HOU,STL09,0.0,1
1216,20230629,2023-03-13 18:40:00,Coors Field,COL,LAN,DEN02,0.0,1
1217,20230629,2023-03-13 19:05:00,Wrigley Field,CHN,PHI,ATL03,0.0,1
1218,20230629,2023-03-13 19:07:00,Rogers Centre,TOR,SFN,CLE08,0.0,1
1219,20230629,2023-03-13 19:10:00,Citi Field,NYN,MIL,NYC20,0.0,1
1220,20230630,2023-03-13 13:20:00,Wrigley Field,CHN,CLE,ATL03,0.0,1
